Resource,region,region_tech,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,Capital_Recovery_Period,WACC,Lifetime,Min_Retired_Cap_MW,Min_Retired_Energy_Cap_MW,Min_Retired_Charge_Cap_MW,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,wacc_real,old_Inv_Cost_per_MWyr,old_Inv_Cost_per_MWhyr,original_Fixed_OM_Cost_per_MWyr,original_Fixed_OM_Cost_per_MWhyr
SRSE_landbasedwind_class3_moderate_10,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,10,1377,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,3011.9,-1,0,0,0,0,0,1056205.005,111308,151068,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17773.273,347511.224,1.291,30,0.05,30,0,0,0,0.311238557,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,106483,0,39760,0
SRSE_landbasedwind_class3_moderate_11,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,11,1378,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,33.3,-1,0,0,0,0,0,1056205.005,106921,146681,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,14324.599,280080.645,1.291,30,0.05,30,0,0,0,0.251811355,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,103034,0,39760,0
SRSE_landbasedwind_class3_moderate_12,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,12,1379,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,472.2,-1,0,0,0,0,0,1056205.005,106087,145847,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,13668.474,267255.804,1.291,30,0.05,30,0,0,0,0.283407897,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,102378,0,39760,0
SRSE_landbasedwind_class3_moderate_13,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,13,1380,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,4067.1,-1,0,0,0,0,0,1056205.005,117860,157620,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,22925.143,448243.876,1.291,30,0.05,30,0,0,0,0.309896886,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,111635,0,39760,0
SRSE_landbasedwind_class3_moderate_14,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,14,1381,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,2603.8,-1,0,0,0,0,0,1056205.005,126276,166036,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,29541.814,577616.934,1.291,30,0.05,30,0,0,0,0.322494209,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,118251,0,39760,0
SRSE_landbasedwind_class3_moderate_15,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,15,1382,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,1407.7,-1,0,0,0,0,0,1056205.005,107981,147741,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,15157.907,296374.092,1.291,30,0.05,30,0,0,0,0.296204031,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,103867,0,39760,0
SRSE_landbasedwind_class3_moderate_16,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,16,1383,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,2053.7,-1,0,0,0,0,0,1056205.005,109514,149274,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,16363.205,319941.695,1.291,30,0.05,30,0,0,0,0.286011547,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,105073,0,39760,0
SRSE_landbasedwind_class3_moderate_17,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,17,1384,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,4455.4,-1,0,0,0,0,0,1056205.005,122544,162304,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,26607.584,520245.147,1.291,30,0.05,30,0,0,0,0.30425331,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,115317,0,39760,0
SRSE_landbasedwind_class3_moderate_18,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,18,1385,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,2112.7,-1,0,0,0,0,0,1056205.005,130687,170447,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,33009.161,645415.933,1.291,30,0.05,30,0,0,0,0.316265374,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,121719,0,39760,0
SRSE_landbasedwind_class3_moderate_19,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,19,1386,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,29.5,-1,0,0,0,0,0,1056205.005,104538,144298,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,12450.627,243439.945,1.291,30,0.05,30,0,0,0,0.233753592,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,101160,0,39760,0
SRSE_landbasedwind_class3_moderate_20,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,20,1387,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,1522.3,-1,0,0,0,0,0,1056205.005,112128,151888,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,18418.231,360121.399,1.291,30,0.05,30,0,0,0,0.261455834,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,107128,0,39760,0
SRSE_landbasedwind_class3_moderate_21,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,21,1388,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,3901.3,-1,0,0,0,0,0,1056205.005,123474,163234,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,27338.423,534534.576,1.291,30,0.05,30,0,0,0,0.285734206,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,116048,0,39760,0
SRSE_landbasedwind_class3_moderate_22,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,22,1389,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,2864.8,-1,0,0,0,0,0,1056205.005,132386,172146,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,34345.166,671536.155,1.291,30,0.05,30,0,0,0,0.303733587,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,123055,0,39760,0
SRSE_landbasedwind_class3_moderate_23,SRSE,SRSE_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,23,1390,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,165.2,-1,0,0,0,0,0,1056205.005,107498,147258,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,14778.271,288952.574,1.291,30,0.05,30,0,0,0,0.225228041,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,103488,0,39760,0
SRSE_offshorewind_class3_moderate_fixed_0_1,SRSE,SRSE_OffShoreWind_Class3_Moderate_fixed_0,OffShoreWind_Class3_Moderate_fixed_0,1,1391,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,9327.5,-1,0,0,0,0,0,2747611.724,279107,368429,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,76805.08,1501731.529,1.015,30,0.05,30,0,0,0,0.34582749,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,258171,0,89322,0
SRSE_offshorewind_class3_moderate_fixed_0_2,SRSE,SRSE_OffShoreWind_Class3_Moderate_fixed_0,OffShoreWind_Class3_Moderate_fixed_0,2,1392,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,9210.0,-1,0,0,0,0,0,2747611.724,285951,375273,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,82186.125,1606948.984,1.015,30,0.05,30,0,0,0,0.333088458,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,263552,0,89322,0
SRSE_offshorewind_class3_moderate_fixed_0_3,SRSE,SRSE_OffShoreWind_Class3_Moderate_fixed_0,OffShoreWind_Class3_Moderate_fixed_0,3,1393,23,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,9210.0,-1,0,0,0,0,0,2747611.724,289164,378486,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,84711.874,1656334.364,1.015,30,0.05,30,0,0,0,0.320083469,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.05,266077,0,89322,0
SRSG_naturalgas_ccccsavgcf_conservative_0,SRSG,SRSG_NaturalGas_CCCCSAvgCF_Conservative,NaturalGas_CCCCSAvgCF_Conservative,0,1394,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,2418319.112,148288,217993,0.0,0,0,19.41,0.0,0,0,106,0.0,7.16,0.0,0.0,mountain_naturalgas_ccs90,0.6,0,1.0,1.0,0.0,0,0,0.106666667,0.213333333,0,0,0,0,0,0.9,27,9440.731,110710.357,39.228,0.342,13.413,0.64,0.64,6,6,20,86660,0,0,0,0,0.0,0.0,0.861,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,142759,0,69705,0
SRSG_naturalgas_ccavgcf_moderate_0,SRSG,SRSG_NaturalGas_CCAvgCF_Moderate,NaturalGas_CCAvgCF_Moderate,0,1395,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,921903.184,55533,83533,0.0,0,0,2.0,0.0,0,0,106,2.0,6.36,0.0,0.0,mountain_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,43330,0,0,0,0,0.0,0.0,0.879,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,54803,0,28000,0
SRSG_naturalgas_ctavgcf_moderate_0,SRSG,SRSG_NaturalGas_CTAvgCF_Moderate,NaturalGas_CTAvgCF_Moderate,0,1396,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,792959.542,45994,66994,0.0,0,0,5.0,0.0,0,0,137,3.5,9.72,0.0,0.0,mountain_naturalgas,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,43330,0,0,0,0,0.0,0.0,0.837,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,45217,0,21000,0
SRSG_battery_moderate_0,SRSG,SRSG_Battery_*_Moderate,Battery_*_Moderate,0,1397,24,0,0,0,0,1,0,0,0,0.0,0.95,0,0,0.0,0.0,0,0,0.0,-1,1.0,0,-1.0,-1,0,0,0,0,0,255743.068,24935,31328,179357.704,17487,21970,0.15,0.15,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,0.92,0.92,0.0,1,10,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,1.012,15,0.05,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,24941,17492,6393,4483
SRSG_nuclear_nuclear_moderate_0,SRSG,SRSG_Nuclear_Nuclear_Moderate,Nuclear_Nuclear_Moderate,0,1398,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,0.0,0,0,0.0,-1,2000.0,0,-1.0,-1,0,0,0,0,0,6996401.086,409368,555328,0.0,0,0,2.84,0.0,0,0,285,0.0,10.44,0.0,0.0,mountain_uranium,0.5,0,1.0,1.0,0.0,0,0,0.041666667,0.083333333,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,24,24,0,0,0,0,0,0,0.0,0.0,1.004,40,0.05,40,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,409351,0,145960,0
SRSG_hydrogen_ctavgcf_moderate_0,SRSG,SRSG_Hydrogen_CTAvgCF_Moderate,Hydrogen_CTAvgCF_Moderate,0,1399,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,0.0,0,0,0.0,-1,100.0,0,-1.0,-1,0,0,0,0,0,872255.496,50311,71311,0.0,0,0,5.0,0.0,0,0,137,0.0,9.72,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.78,3.78,1,1,10,43330,0,0,0,0,0.0,0.0,0.837,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,49533,0,21000,0
SRSG_hydrogen_ccavgcf_moderate_0,SRSG,SRSG_Hydrogen_CCAvgCF_Moderate,Hydrogen_CCAvgCF_Moderate,0,1400,24,0,1,0,0,0,0,0,0,0.0,0.93,0,0,0.0,0.0,0,0,0.0,-1,500.0,0,-1.0,-1,0,0,0,0,0,1014093.503,60805,88805,0.0,0,0,2.0,0.0,0,0,106,0.0,6.36,0.0,0.0,hydrogen,0.3,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.64,0.64,6,6,10,43330,0,0,0,0,0.0,0.0,0.879,30,0.05,30,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,60078,0,28000,0
SRSG_landbasedwind_class3_moderate_0,SRSG,SRSG_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,0,1401,24,1,0,1,0,0,0,0,0,0.0,0.8,0,0,0.0,6320.0,0,0,0.0,-1,1.0,0,6320.1,-1,0,0,0,0,0,1056205.005,104485,144245,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,30559.491,597517.525,0.955,30,0.05,30,0,0,0,0.420730293,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,96193,0,39760,0
SRSG_landbasedwind_class3_moderate_1,SRSG,SRSG_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,1,1402,24,1,0,1,0,0,0,0,0,0.0,0.8,0,0,0.0,5825.0,0,0,0.0,-1,1.0,0,6727.3,-1,0,0,0,0,0,1056205.005,96061,135821,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,23936.607,468021.679,0.955,30,0.05,30,0,0,0,0.363087833,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,89570,0,39760,0
SRSG_landbasedwind_class3_moderate_2,SRSG,SRSG_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,2,1403,24,1,0,1,0,0,0,0,0,0.0,0.8,0,0,0.0,843.6,0,0,0.0,-1,1.0,0,843.6,-1,0,0,0,0,0,1056205.005,87566,127326,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,17257.657,337429.302,0.955,30,0.05,30,0,0,0,0.509374201,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,82891,0,39760,0
SRSG_landbasedwind_class3_moderate_3,SRSG,SRSG_LandbasedWind_Class3_Moderate_,LandbasedWind_Class3_Moderate_,3,1404,24,1,0,1,0,0,0,0,0,0.0,0.8,0,0,0.0,2788.9,0,0,0.0,-1,1.0,0,2788.9,-1,0,0,0,0,0,1056205.005,76057,115817,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,None,0.0,0,1.0,1.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,8209.179,160509.572,0.955,30,0.05,30,0,0,0,0.321461946,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.05,73843,0,39760,0
